,Close
0,33.029998779296875
1,33.3224983215332
2,33.755001068115234
3,33.877498626708984
4,33.837501525878906
5,33.93000030517578
6,34.17499923706055
7,34.27750015258789
8,34.13249969482422
9,34.165000915527344
10,34.23249816894531
11,34.247501373291016
12,34.9474983215332
13,34.7400016784668
14,34.94499969482422
15,34.834999084472656
16,34.880001068115234
17,34.75
18,34.66999816894531
19,34.78499984741211
20,34.79999923706055
21,34.747501373291016
22,35.1150016784668
23,35.17250061035156
24,34.997501373291016
25,35.3650016784668
26,34.959999084472656
27,35.35499954223633
28,35.22999954223633
29,35.15999984741211
30,35.220001220703125
31,35.95000076293945
32,36.02999877929688
33,35.98249816894531
34,35.915000915527344
35,35.92499923706055
36,36.192501068115234
37,36.005001068115234
38,35.915000915527344
39,35.834999084472656
40,35.79249954223633
41,35.407501220703125
42,35.45000076293945
43,35.26250076293945
44,35.45750045776367
45,35.29999923706055
46,35.16999816894531
47,35.61000061035156
48,35.567501068115234
49,35.90999984741211
50,36.13249969482422
51,35.91999816894531
52,35.9474983215332
53,35.912498474121094
54,36.64500045776367
55,36.87749862670898
56,36.76499938964844
57,36.63249969482422
58,37.2400016784668
59,38.25249862670898
60,38.497501373291016
61,38.31499862670898
62,38.48749923706055
63,39.025001525878906
64,38.92499923706055
65,38.86750030517578
66,37.5625
67,38.1349983215332
68,38.26499938964844
69,38.497501373291016
70,38.45000076293945
71,38.334999084472656
72,38.46749877929688
73,38.40250015258789
74,38.41749954223633
75,38.18999862670898
76,38.29499816894531
77,38.86249923706055
78,38.48249816894531
79,38.61249923706055
80,38.84249877929688
81,38.747501373291016
82,37.244998931884766
83,36.35499954223633
84,36.647499084472656
85,36.290000915527344
86,36.0724983215332
87,35.567501068115234
88,36.584999084472656
89,36.25249862670898
90,36.46749877929688
91,36.407501220703125
92,36.56999969482422
93,36.45500183105469
94,35.932498931884766
95,36.45750045776367
96,35.91999816894531
97,36.005001068115234
98,35.875
99,36.022499084472656
100,35.682498931884766
101,36.04499816894531
102,36.26499938964844
103,36.38249969482422
104,36.435001373291016
105,36.942501068115234
106,37.2599983215332
107,37.38999938964844
108,37.52000045776367
109,37.755001068115234
110,37.584999084472656
111,37.567501068115234
112,38.022499084472656
113,38.185001373291016
114,38.3650016784668
115,37.63999938964844
116,37.375
117,37.182498931884766
118,37.51250076293945
119,39.28499984741211
120,38.89250183105469
121,39.09749984741211
122,39.70249938964844
