,Close
0,1156.800048828125
1,1153.8499755859375
2,1144.050048828125
3,1146.550048828125
4,1161.699951171875
5,1156.699951171875
6,1175.8499755859375
7,1182.7750244140625
8,1180.675048828125
9,1184.125
10,1189.75
11,1167.199951171875
12,1140.699951171875
13,1151.8499755859375
14,1157.675048828125
15,1162.199951171875
16,1172.175048828125
17,1124.6500244140625
18,1129.2750244140625
19,1139.375
20,1147.550048828125
21,1145.5
22,1142.675048828125
23,1153.3499755859375
24,1159.175048828125
25,1176.5
26,1178.9000244140625
27,1166.449951171875
28,1114.9000244140625
29,1083.949951171875
30,1103.824951171875
31,1116.2750244140625
32,1120.375
33,1122.300048828125
34,1135.4749755859375
35,1158.6500244140625
36,1198.9749755859375
37,1207.125
38,1203.125
39,1206.8499755859375
40,1223.875
41,1203.949951171875
42,1251.0999755859375
43,1232.675048828125
44,1205.75
45,1240.9000244140625
46,1244.925048828125
47,1233.125
48,1239.7750244140625
49,1250.7249755859375
50,1247.0250244140625
51,1236.25
52,1249.9000244140625
53,1256.0999755859375
54,1259.875
55,1271.125
56,1283.75
57,1249.1500244140625
58,1260.449951171875
59,1262.875
60,1240.0
61,1243.3499755859375
62,1239.4749755859375
63,1230.175048828125
64,1213.5999755859375
65,1206.0250244140625
66,1214.9749755859375
67,1222.300048828125
68,1220.5
69,1215.9000244140625
70,1205.8499755859375
71,1200.625
72,1200.0250244140625
73,1214.5250244140625
74,1211.125
75,1209.6500244140625
76,1196.625
77,1164.324951171875
78,1157.425048828125
79,1154.4000244140625
80,1149.574951171875
81,1162.75
82,1155.4000244140625
83,1164.050048828125
84,1155.75
85,1155.175048828125
86,1151.324951171875
87,1136.574951171875
88,1144.949951171875
89,1168.6500244140625
90,1165.050048828125
91,1160.25
92,1171.2249755859375
93,1176.2750244140625
94,1166.2249755859375
95,1174.7249755859375
96,1180.324951171875
97,1182.550048828125
98,1214.574951171875
99,1227.675048828125
100,1268.0999755859375
101,1253.574951171875
102,1265.675048828125
103,1260.8499755859375
104,1279.574951171875
