,4. close
1108,83.01
1109,82.92
1110,85.31
1111,84.43
1112,83.8
1113,82.75
1114,80.91
1115,79.365
1116,78.07
1117,78.05
1118,78.93
1119,77.57
1120,77.55
1121,79.44
1122,80.005
1123,81.21
1124,80.895
1125,79.6
1126,79.75
1127,78.97
1128,80.41
1129,79.56
1130,78.45
1131,78.84
1132,79.895
1133,79.42
1134,76.71
1135,75.6
1136,75.74
1137,76.23
1138,76.51
1139,75.19
1140,74.44
1141,74.47
1142,75.615
1143,75.63
1144,75.4
1145,74.99
1146,75.91
1147,78.0
1148,76.24
1149,75.78
1150,77.495
1151,77.83
1152,77.65
1153,76.74
1154,76.24
1155,75.18
1156,74.05
1157,76.28
1158,76.45
1159,76.72
1160,77.74
1161,78.175
1162,76.15
1163,76.15
1164,77.19
1165,78.45
1166,78.02
1167,79.22
1168,80.02
1169,80.775
1170,80.77
1171,80.61
1172,81.45
1173,79.88
1174,78.4
1175,76.11
1176,74.69
1177,76.99
1178,77.83
1179,77.73
1180,76.18
1181,76.84
1182,76.52
1183,76.36
1184,75.24
1185,74.88
1186,75.46
1187,75.1
1188,77.7
1189,77.62
1190,75.63
1191,74.01
1192,73.75
1193,73.6
1194,73.33
1195,74.34
1196,74.24
1197,74.88
1198,74.25
1199,74.72
1200,74.61
1201,75.0
1202,75.6
1203,75.26
1204,74.83
1205,75.76
1206,73.88
1207,74.99
1208,74.11
1209,75.86
1210,80.77
1211,80.28
1212,80.67
1213,80.04
1214,78.37
1215,78.69
1216,76.95
1217,75.95
1218,72.63
1219,73.21
1220,73.59
1221,72.99
1222,72.91
1223,75.91
1224,77.52
1225,76.29
1226,77.555
1227,77.44
1228,77.08
1229,76.55
1230,79.04
1231,79.0
1232,78.79
1233,77.22
1234,78.535
1235,78.29
1236,76.8
1237,77.91
1238,77.0
1239,76.43
1240,76.08
1241,74.58
1242,77.48
1243,77.92
1244,77.43
1245,76.67
1246,77.89
1247,77.26
1248,75.95
1249,75.83
1250,76.68
1251,74.82
1252,73.855
1253,74.63
1254,75.9601
1255,75.02
1256,74.57
1257,74.57
1258,74.81
1259,75.29
1260,74.59
1261,73.63
1262,74.296
1263,73.77
1264,72.83
1265,73.44
1266,73.06
1267,73.17
1268,72.47
1269,72.69
1270,73.51
1271,72.36
1272,72.65
1273,74.677
1274,73.71
1275,74.92
1276,75.19
1277,74.98
1278,71.29
1279,69.27
1280,69.4
1281,68.4199
1282,66.4099
1283,67.66
1284,67.165
1285,67.9
1286,66.34
1287,64.8725
1288,64.97
1289,62.76
1290,65.29
1291,66.29
1292,66.45
1293,68.06
1294,67.29
1295,67.6
1296,67.13
1297,67.44
1298,65.72
1299,65.37
1300,64.5
1301,64.3415
1302,65.6
1303,64.4
1304,64.19
1305,64.5
1306,64.2901
1307,65.781
1308,65.77
1309,62.88
1310,62.5
1311,63.186
1312,63.34
1313,62.87
1314,63.08
1315,63.3
1316,63.83
1317,63.51
1318,63.48
1319,61.351
1320,60.52
1321,60.49
1322,58.56
1323,59.21
1324,58.0199
1325,57.919
1326,59.23
1327,59.83
1328,59.83
1329,57.24
1330,56.76
1331,57.39
1332,58.53
1333,61.22
1334,60.46
1335,61.15
1336,59.78
1337,58.15
1338,56.14
1339,57.71
1340,60.87
1341,61.36
1342,63.0301
1343,61.24
1344,58.94
1345,59.72
1346,59.09
1347,58.89
1348,58.53
1349,59.16
1350,62.41
1351,58.1901
1352,56.95
1353,56.749
1354,59.49
1355,62.72
1356,62.62
1357,60.24
1358,60.01
1359,60.97
1360,60.385
1361,64.89
1362,64.1
1363,67.24
1364,66.97
1365,68.24
1366,69.19
1367,68.7399
1368,67.72
1369,68.83
1370,70.8799
1371,70.1
1372,72.03
1373,69.8
1374,70.84
1375,71.57
1376,68.8
1377,67.41
1378,68.46
1379,68.94
1380,69.26
1381,69.85
1382,70.78
1383,68.59
1384,69.63
1385,68.06
1386,67.3
1387,67.09
1388,67.33
1389,64.45
1390,64.851
1391,63.548
1392,64.32
1393,62.16
1394,62.19
1395,62.75
1396,61.48
1397,62.57
1398,61.08
1399,53.53
1400,55.14
1401,53.55
1402,54.45
1403,56.63
1404,57.51
1405,58.51
1406,56.3
1407,57.19
1408,57.6
1409,57.74
1410,55.91
1411,57.94
1412,57.22
1413,58.23
1414,57.92
1415,57.2
1416,54.557
1417,54.71
1418,54.649
1419,53.71
1420,55.44
1421,57.73
1422,57.96
1423,57.77
1424,55.12
1425,55.05
1426,55.57
1427,54.86
1428,53.81
1429,53.32
1430,51.83
1431,49.38
1432,50.245
1433,48.84
1434,47.94
1435,48.34
1436,48.62
1437,46.73
1438,47.06
1439,47.01
1440,46.49
1441,45.89
1442,44.82
1443,46.23
1444,46.7
1445,46.43
1446,46.36
1447,45.83
1448,49.01
1449,48.99
1450,48.71
1451,46.605
1452,46.2
1453,47.53
1454,47.56
1455,49.12
1456,50.105
1457,48.22
1458,49.75
1459,50.205
1460,49.01
1461,49.395
1462,50.229
1463,51.95
1464,52.445
1465,51.9
1466,52.675
1467,53.85
1468,54.22
1469,52.21
1470,51.135
1471,49.5
1472,49.51
1473,49.11
1474,49.05
1475,46.77
1476,47.14
1477,50.515
1478,51.04
1479,49.183
1480,50.28
1481,50.42
1482,50.23
1483,51.24
1484,50.39
1485,49.46
1486,48.45
1487,47.19
1488,47.49
1489,45.98
1490,45.23
1491,45.07
1492,42.51
1493,44.31
1494,44.75
1495,45.04
