,Close
0,8153.60009765625
1,8139.4501953125
2,8104.35009765625
3,8082.39990234375
4,8061.2998046875
5,7979.10009765625
6,7985.75
7,7908.25
8,8032.85009765625
9,8034.85009765625
10,8103.60009765625
11,8185.7998046875
12,8179.5
13,8192.25
14,8190.5
15,8273.7998046875
16,8243.7998046875
17,8236.0498046875
18,8288.599609375
19,8380.650390625
20,8407.2001953125
21,8400.349609375
22,8412.7998046875
23,8398.0
24,8417.0
25,8435.099609375
26,8349.349609375
27,8391.5
28,8475.7998046875
29,8602.75
30,8641.25
31,8632.75
32,8561.2998046875
33,8716.400390625
34,8734.25
35,8740.9501953125
36,8801.0498046875
37,8768.2998046875
38,8769.0498046875
39,8778.400390625
40,8793.5498046875
41,8805.0498046875
42,8792.2998046875
43,8724.7001953125
44,8778.0
45,8821.7001953125
46,8879.2001953125
47,8907.849609375
48,8926.900390625
49,8939.5
50,8896.7001953125
51,8879.599609375
52,8945.7998046875
53,8899.75
54,8897.5498046875
55,8963.4501953125
56,8946.900390625
57,8924.2998046875
58,8927.0
59,8934.5498046875
60,9087.0
61,9084.7998046875
62,9153.7001953125
63,9160.0498046875
64,9126.849609375
65,9121.5
66,9030.4501953125
67,9086.2998046875
68,9108.0
69,9045.2001953125
70,9100.7998046875
71,9143.7998046875
72,9173.75
73,9173.75
74,9237.849609375
75,9265.150390625
76,9261.9501953125
77,9198.2998046875
78,9181.4501953125
79,9237.0
80,9203.4501953125
81,9150.7998046875
82,9139.2998046875
83,9105.150390625
84,9103.5
85,9136.400390625
86,9119.400390625
87,9217.9501953125
88,9306.599609375
89,9351.849609375
90,9342.150390625
91,9304.0498046875
92,9313.7998046875
93,9311.9501953125
94,9359.900390625
95,9285.2998046875
96,9314.0498046875
97,9316.849609375
98,9407.2998046875
99,9422.400390625
100,9400.900390625
101,9445.400390625
102,9512.25
103,9525.75
104,9429.4501953125
105,9427.900390625
106,9438.25
107,9386.150390625
108,9360.5498046875
109,9509.75
110,9595.099609375
111,9604.900390625
112,9624.5498046875
113,9621.25
114,9616.099609375
115,9653.5
116,9675.099609375
117,9637.150390625
118,9663.900390625
119,9647.25
120,9668.25
121,9616.400390625
122,9606.900390625
123,9618.150390625
124,9578.0498046875
125,9588.0498046875
126,9657.5498046875
127,9653.5
128,9633.599609375
129,9630.0
130,9574.9501953125
131,9511.400390625
132,9491.25
133,9504.099609375
134,9520.900390625
135,9615.0
136,9613.2998046875
137,9637.599609375
138,9674.5498046875
139,9665.7998046875
140,9771.0498046875
141,9786.0498046875
142,9816.099609375
143,9891.7001953125
144,9886.349609375
145,9915.9501953125
146,9827.150390625
147,9899.599609375
148,9873.2998046875
149,9915.25
150,9966.400390625
151,9964.5498046875
152,10020.650390625
153,10020.5498046875
154,10014.5
155,10077.099609375
156,10114.650390625
157,10081.5
158,10013.650390625
159,10066.400390625
160,10057.400390625
161,9978.5498046875
162,9908.0498046875
163,9820.25
164,9710.7998046875
165,9794.150390625
166,9897.2998046875
167,9904.150390625
168,9837.400390625
169,9754.349609375
170,9765.5498046875
171,9852.5
172,9857.0498046875
173,9912.7998046875
174,9796.0498046875
175,9884.400390625
176,9917.900390625
177,9974.400390625
178,9912.849609375
179,9952.2001953125
180,9916.2001953125
181,9929.900390625
182,9934.7998046875
183,10006.0498046875
184,10093.0498046875
185,10079.2998046875
186,10086.599609375
187,10085.400390625
188,10153.099609375
189,10147.5498046875
190,10141.150390625
191,10121.900390625
192,9964.400390625
193,9872.599609375
194,9871.5
195,9735.75
196,9768.9501953125
197,9788.599609375
198,9859.5
199,9914.900390625
200,9888.7001953125
201,9979.7001953125
202,9988.75
203,10016.9501953125
204,9984.7998046875
205,10096.400390625
206,10167.4501953125
207,10230.849609375
208,10234.4501953125
209,10210.849609375
210,10146.5498046875
211,10184.849609375
212,10207.7001953125
213,10295.349609375
214,10343.7998046875
215,10323.0498046875
216,10363.650390625
217,10335.2998046875
218,10440.5
219,10423.7998046875
220,10452.5
221,10451.7998046875
222,10350.150390625
223,10303.150390625
224,10308.9501953125
225,10321.75
226,10224.9501953125
227,10186.599609375
228,10118.0498046875
229,10214.75
230,10283.599609375
231,10298.75
232,10326.900390625
233,10342.2998046875
234,10348.75
235,10389.7001953125
236,10399.5498046875
237,10370.25
238,10361.2998046875
239,10226.5498046875
240,10121.7998046875
241,10127.75
242,10118.25
243,10044.099609375
244,10166.7001953125
245,10265.650390625
246,10322.25
247,10240.150390625
248,10192.9501953125
249,10252.099609375
250,10333.25
251,10388.75
252,10463.2001953125
253,10444.2001953125
254,10440.2998046875
255,10493.0
256,10531.5
257,10490.75
258,10477.900390625
259,10530.7001953125
260,10442.2001953125
261,10443.2001953125
262,10504.7998046875
263,10558.849609375
264,10623.599609375
265,10637.0
266,10632.2001953125
267,10651.2001953125
268,10681.25
269,10741.5498046875
270,10700.4501953125
271,10788.5498046875
272,10817.0
273,10894.7001953125
274,10966.2001953125
275,11083.7001953125
276,11086.0
277,11069.650390625
278,11130.400390625
279,11049.650390625
280,11027.7001953125
281,11016.900390625
282,10760.599609375
283,10666.5498046875
284,10498.25
285,10476.7001953125
286,10576.849609375
287,10454.9501953125
288,10539.75
289,10500.900390625
290,10545.5
291,10452.2998046875
292,10378.400390625
293,10360.400390625
294,10397.4501953125
295,10382.7001953125
296,10491.0498046875
297,10582.599609375
298,10554.2998046875
299,10492.849609375
300,10458.349609375
301,10358.849609375
302,10249.25
303,10154.2001953125
304,10242.650390625
305,10226.849609375
306,10421.400390625
307,10426.849609375
308,10410.900390625
309,10360.150390625
310,10195.150390625
311,10094.25
312,10124.349609375
313,10155.25
314,10114.75
315,9998.0498046875
316,10130.650390625
317,10184.150390625
318,10113.7001953125
319,10211.7998046875
320,10245.0
321,10128.400390625
322,10325.150390625
323,10331.599609375
324,10379.349609375
325,10402.25
326,10417.150390625
327,10458.650390625
328,10480.599609375
329,10528.349609375
330,10548.7001953125
331,10526.2001953125
332,10565.2998046875
333,10564.0498046875
334,10584.7001953125
335,10614.349609375
336,10570.5498046875
337,10617.7998046875
338,10692.2998046875
339,10739.349609375
340,10718.0498046875
341,10679.650390625
342,10618.25
343,10715.5
344,10717.7998046875
345,10741.7001953125
346,10716.5498046875
347,10806.5
348,10806.599609375
349,10801.849609375
350,10741.099609375
351,10682.7001953125
352,10596.400390625
353,10516.7001953125
354,10536.7001953125
355,10430.349609375
356,10513.849609375
357,10605.150390625
358,10688.650390625
359,10633.2998046875
360,10614.349609375
361,10736.150390625
