,Close
0,40.47800064086914
1,40.68349838256836
2,40.96200180053711
3,41.022499084472656
4,40.94900131225586
5,41.20800018310547
6,41.40349960327149
7,41.58300018310547
8,41.53799819946289
9,41.56650161743164
10,41.43199920654297
11,41.4640007019043
12,41.16049957275391
13,41.762001037597656
14,41.53150177001953
15,41.45399856567383
16,41.38899993896485
17,41.59550094604492
18,41.76850128173828
19,41.93399810791016
20,42.16249847412109
21,42.277000427246094
22,42.28099822998047
23,42.36000061035156
24,42.43899917602539
25,42.60599899291992
26,42.41999816894531
27,41.52299880981445
28,41.47949981689453
29,40.87900161743164
30,40.72150039672852
31,40.97549819946289
32,41.04600143432617
33,41.570499420166016
34,41.57500076293945
35,41.47800064086914
36,41.9275016784668
37,41.72850036621094
38,41.570499420166016
39,41.39400100708008
40,41.23350143432617
41,41.23649978637695
42,41.16749954223633
43,41.21599960327149
44,41.178001403808594
45,41.85850143432617
46,41.84099960327149
47,41.91049957275391
48,42.08250045776367
49,42.15950012207031
50,43.13800048828125
51,43.6150016784668
52,43.58649826049805
53,43.712501525878906
54,45.29800033569336
55,45.62850189208984
56,45.821998596191406
57,46.35200119018555
58,46.58300018310547
59,46.35649871826172
60,46.71500015258789
61,46.60850143432617
62,46.43899917602539
63,46.52999877929688
64,46.61100006103516
65,46.854000091552734
66,47.150001525878906
67,45.98099899291992
68,46.512001037597656
69,46.70050048828125
70,47.09299850463867
71,47.44100189208984
72,47.74800109863281
73,48.47700119018555
74,48.57350158691406
75,48.79399871826172
76,48.24300003051758
77,48.34749984741211
78,48.77999877929688
79,49.18399810791016
80,48.82849884033203
81,49.047000885009766
82,49.170501708984375
83,47.49150085449219
84,47.14500045776367
85,47.66999816894531
86,47.53799819946289
87,47.115501403808594
88,46.98899841308594
89,47.868499755859375
90,47.53150177001953
91,47.97249984741211
92,47.85449981689453
93,48.27949905395508
94,47.61349868774414
95,46.36650085449219
96,47.02450180053711
97,45.88949966430664
98,45.436500549316406
99,44.935001373291016
100,45.58549880981445
101,45.33449935913086
102,45.929500579833984
103,46.43999862670898
104,46.50450134277344
105,47.19150161743164
106,47.358001708984375
107,47.79949951171875
108,47.67100143432617
109,48.27000045776367
110,48.54449844360352
111,48.407501220703125
112,48.64599990844727
113,49.016998291015625
114,47.53499984741211
115,47.38999938964844
116,46.704498291015625
117,47.07649993896485
118,46.525001525878906
119,46.541500091552734
120,46.51950073242188
121,46.182498931884766
122,46.39799880981445
123,46.46799850463867
124,46.339500427246094
125,46.14500045776367
126,45.36199951171875
127,45.71950149536133
128,46.13349914550781
129,46.11100006103516
130,46.34799957275391
131,45.54899978637695
132,45.53350067138672
133,45.33300018310547
134,46.234500885009766
135,46.34999847412109
136,46.06399917602539
137,45.79449844360352
138,45.69049835205078
139,46.06449890136719
140,46.47850036621094
141,46.96649932861328
142,46.867000579833984
143,46.42250061035156
144,46.39049911499024
145,46.79750061035156
146,46.32500076293945
147,46.45399856567383
148,46.60350036621094
149,46.75450134277344
150,46.25550079345703
151,46.01449966430664
152,45.75
153,46.09049987792969
154,46.57899856567383
155,46.622501373291016
156,46.42649841308594
157,46.04850006103516
158,46.24300003051758
159,47.2244987487793
160,47.47499847412109
161,47.95550155639648
162,47.66350173950195
163,47.88949966430664
164,47.58399963378906
165,48.49800109863281
166,48.94449996948242
167,48.84999847412109
168,48.630001068115234
169,49.462501525878906
170,49.39149856567383
171,49.48400115966797
172,49.59999847412109
173,49.60900115966797
174,49.64049911499024
175,49.22249984741211
176,49.40999984741211
177,48.42250061035156
178,48.527000427246094
179,48.666500091552734
180,48.62799835205078
181,50.9635009765625
182,50.855499267578125
183,50.83200073242188
184,51.275001525878906
185,51.27899932861328
186,51.624000549316406
187,51.29499816894531
188,51.666500091552734
189,51.99250030517578
190,51.5629997253418
191,51.40349960327149
192,51.28749847412109
193,51.29999923706055
194,51.045501708984375
195,51.625
196,50.954498291015625
197,50.91899871826172
198,51.7244987487793
199,51.79800033569336
200,52.03049850463867
201,52.71049880981445
202,52.37049865722656
203,51.08300018310547
204,51.070499420166016
205,50.50849914550781
206,49.93399810791016
207,50.25749969482422
208,50.91899871826172
209,51.54650115966797
210,51.852500915527344
211,52.05500030517578
212,52.02399826049805
213,52.03049850463867
214,52.45750045776367
215,53.20949935913086
216,53.85699844360352
217,53.53400039672852
218,53.247501373291016
219,53.18149948120117
220,53.00600051879883
221,52.83700180053711
222,52.46849822998047
223,52.40700149536133
224,52.31999969482422
225,53.25
226,54.124000549316406
227,54.31999969482422
228,55.11149978637695
229,55.34700012207031
230,55.3129997253418
231,55.13050079345703
232,55.2760009765625
233,56.11299896240234
234,56.0880012512207
235,56.5989990234375
236,56.48949813842773
237,56.8754997253418
238,57.79050064086914
239,58.49850082397461
240,58.21200180053711
241,58.51850128173828
242,58.79199981689453
243,58.77899932861328
244,58.18450164794922
245,58.49700164794922
246,58.3849983215332
247,55.595001220703125
248,52.790000915527344
249,54.02999877929688
250,52.42900085449219
251,50.07600021362305
252,51.88899993896485
253,52.59700012207031
254,52.60499954223633
255,53.48500061035156
256,54.47600173950195
257,54.7400016784668
258,55.12300109863281
259,55.56700134277344
260,55.33150100708008
261,56.339500427246094
262,57.1875
263,55.91450119018555
264,55.23649978637695
265,53.47600173950195
266,53.94599914550781
267,54.54650115966797
268,54.75299835205078
269,55.48199844360352
270,56.29999923706055
271,58.00199890136719
272,58.22499847412109
273,56.90850067138672
274,57.4744987487793
275,57.479000091552734
276,56.7864990234375
277,54.99100112915039
278,54.885501861572266
279,54.54399871826172
280,52.45399856567383
281,51.07849884033203
282,52.66049957275391
283,50.255001068115234
284,50.22800064086914
285,51.589500427246094
286,50.32350158691406
287,50.670501708984375
288,51.25699996948242
289,51.39049911499024
290,50.35200119018555
291,50.772499084472656
292,51.58200073242188
293,50.99850082397461
294,51.6254997253418
295,51.4635009765625
296,51.89899826049805
297,53.70800018310547
298,53.604000091552734
299,54.3849983215332
300,53.64799880981445
301,53.372501373291016
302,50.999000549316406
303,51.05899810791016
304,52.00199890136719
305,51.50249862670898
306,50.86650085449219
307,51.865501403808594
308,51.21900177001953
309,51.18600082397461
310,52.41049957275391
311,52.73949813842773
312,52.695499420166016
313,54.13800048828125
314,54.87850189208984
315,54.91299819946289
316,55.0099983215332
317,53.96149826049805
318,54.0885009765625
319,53.929500579833984
320,53.31800079345703
321,53.979000091552734
322,53.48649978637695
323,53.984500885009766
324,53.96200180053711
325,53.78300094604492
326,53.01599884033203
327,53.38999938964844
328,54.2495002746582
329,55.97499847412109
330,56.964500427246094
331,56.983001708984375
332,56.84400177001953
333,56.19300079345703
334,56.04349899291992
335,56.4995002746582
336,56.96599960327149
337,56.73949813842773
338,57.60599899291992
339,57.61299896240234
340,58.67300033569336
341,58.40299987792969
342,58.492000579833984
343,57.882999420166016
344,57.77399826049805
345,56.240501403808594
346,55.92300033569336
347,55.19900131225586
348,55.71099853515625
349,55.782501220703125
350,56.37300109863281
351,55.14450073242188
352,56.2135009765625
353,57.00849914550781
354,57.70249938964844
355,57.641998291015625
356,57.69499969482422
357,59.17399978637695
358,59.44100189208984
359,59.19300079345703
360,59.93999862670898
361,59.79399871826172
362,59.34799957275391
363,59.24549865722656
364,60.275001525878906
365,62.40399932861328
366,63.185001373291016
367,63.416500091552734
368,61.92499923706055
369,60.98699951171875
370,60.86299896240234
371,61.0004997253418
372,61.307498931884766
373,61.18550109863281
374,61.23849868774414
375,62.11100006103516
376,62.28049850463867
377,62.45500183105469
378,61.88050079345703
379,61.7504997253418
380,62.10499954223633
381,60.71900177001953
382,60.324501037597656
383,60.04800033569336
384,60.38850021362305
385,60.08100128173828
386,60.36650085449219
387,60.26900100708008
388,61.032501220703125
389,62.09099960327149
390,61.557498931884766
391,62.46500015258789
392,61.95600128173828
393,60.90950012207031
394,59.84999847412109
395,59.32400131225586
396,58.571998596191406
397,58.24150085449219
398,58.23199844360352
399,58.86800003051758
400,58.14099884033203
401,58.76649856567383
402,58.62649917602539
403,57.8025016784668
404,58.06100082397461
405,58.554500579833984
406,59.34349822998047
407,58.304500579833984
408,58.66849899291992
409,59.23249816894531
410,59.02450180053711
411,59.73199844360352
412,59.67350006103516
413,59.76549911499024
414,60.00550079345703
415,60.147499084472656
416,58.40950012207031
417,57.86750030517578
418,57.44850158691406
419,56.94100189208984
420,54.06100082397461
421,53.96599960327149
422,55.50400161743164
423,54.61249923706055
424,56.06399917602539
425,55.78450012207031
426,54.39849853515625
427,54.823001861572266
428,55.05799865722656
429,55.18450164794922
430,52.53549957275391
431,54.77849960327149
432,53.57350158691406
433,51.00400161743164
434,51.81050109863281
435,53.8385009765625
436,53.5
437,52.88949966430664
438,52.00450134277344
439,52.79050064086914
440,54.66949844360352
441,54.119998931884766
442,53.307498931884766
443,51.93149948120117
444,51.8025016784668
445,52.18299865722656
446,53.23550033569336
447,53.074501037597656
448,51.0
449,51.28799819946289
450,51.88050079345703
451,51.19400024414063
452,52.430999755859375
453,52.22050094604492
454,54.311500549316406
455,54.415000915527344
456,54.72150039672852
457,55.32149887084961
458,52.54100036621094
459,53.436500549316406
460,51.82899856567383
461,51.977500915527344
462,52.587501525878906
463,53.18399810791016
464,53.095001220703125
465,52.10499954223633
466,50.82649993896485
467,51.43550109863281
468,51.1505012512207
469,50.47050094604492
470,48.97700119018555
471,48.81100082397461
472,51.97299957275391
473,52.19400024414063
474,51.854000091552734
475,51.78049850463867
476,52.29249954223633
477,50.803001403808594
478,53.53549957275391
479,53.41949844360352
480,53.81399917602539
481,53.733001708984375
482,53.51649856567383
483,52.859500885009766
484,52.234500885009766
485,53.85749816894531
486,54.04850006103516
487,54.494998931884766
488,54.91299819946289
489,53.5260009765625
490,53.77849960327149
491,53.69499969482422
492,54.54949951171875
493,53.50400161743164
494,53.03099822998047
495,54.45299911499024
496,55.81850051879883
497,55.53749847412109
498,56.63999938964844
499,57.29949951171875
500,55.76150131225586
501,54.93550109863281
502,54.75299835205078
503,54.7504997253418
504,56.06850051879883
505,56.007999420166016
506,56.08349990844727
507,55.682498931884766
508,55.928001403808594
509,55.68999862670898
510,54.8484992980957
511,55.51850128173828
512,55.470001220703125
513,55.75650024414063
514,55.8025016784668
515,55.99599838256836
516,57.04949951171875
517,57.38999938964844
518,58.10150146484375
519,57.89300155639648
520,57.165000915527344
521,57.11600112915039
522,58.78799819946289
523,59.65999984741211
524,59.66600036621094
525,59.27750015258789
526,59.22299957275391
527,59.2130012512207
528,59.942501068115234
529,61.19850158691406
530,61.57699966430664
531,60.275001525878906
532,59.650001525878906
533,59.23099899291992
534,58.6510009765625
535,58.42449951171875
536,58.66550064086914
537,59.72150039672852
538,60.02450180053711
539,60.29600143432617
540,60.75
541,60.35749816894531
542,60.19200134277344
543,59.86249923706055
544,60.108001708984375
545,60.23099899291992
546,60.89350128173828
547,61.05500030517578
548,61.35649871826172
549,61.81700134277344
550,61.81850051879883
551,62.44200134277344
552,63.227500915527344
553,62.79999923706055
554,63.17250061035156
555,63.60900115966797
556,64.37899780273438
557,59.42399978637695
558,58.40399932861328
559,58.13050079345703
560,59.27000045776367
561,59.46950149536133
562,58.70500183105469
563,58.3134994506836
564,58.11899948120117
565,58.2135009765625
566,56.60150146484375
567,56.02199935913086
568,58.21049880981445
569,58.94900131225586
570,58.1150016784668
571,56.942501068115234
572,57.48149871826172
573,57.57099914550781
574,57.03850173950195
575,56.67350006103516
576,56.70750045776367
577,55.823001861572266
578,55.897499084472656
579,55.18149948120117
580,51.811500549316406
581,52.65250015258789
582,52.11100006103516
583,52.21699905395508
584,53.30199813842773
585,54.01900100708008
586,53.93600082397461
587,53.85150146484375
588,54.4384994506836
589,54.26750183105469
590,54.625
591,55.18000030517578
592,55.11650085449219
593,55.57099914550781
594,56.09400177001953
595,55.7760009765625
596,54.317501068115234
597,53.9900016784668
598,53.80049896240234
599,54.045501708984375
600,54.897499084472656
601,55.5625
602,56.07899856567383
603,56.579498291015625
604,55.817501068115234
605,56.24150085449219
606,57.02399826049805
607,57.21049880981445
608,57.244998931884766
609,57.516998291015625
610,57.67900085449219
611,57.317501068115234
612,57.31650161743164
613,56.505001068115234
614,56.90349960327149
615,57.31050109863281
616,56.89049911499024
617,56.60599899291992
618,62.52050018310547
619,61.97050094604492
620,61.25699996948242
621,60.83399963378906
622,60.45050048828125
623,59.699501037597656
624,57.61600112915039
625,58.497501373291016
626,58.699501037597656
627,60.2400016784668
628,59.4005012512207
629,58.73550033569336
630,59.86349868774414
631,58.214500427246094
632,58.36299896240234
633,58.880001068115234
634,59.92250061035156
635,59.134498596191406
636,59.5625
637,59.47650146484375
638,57.56449890136719
639,58.44449996948242
640,58.391998291015625
641,58.55099868774414
642,59.64250183105469
643,59.40499877929688
644,58.41949844360352
645,59.070499420166016
646,60.56900024414063
647,60.24649810791016
648,60.22050094604492
649,60.29999923706055
650,61.00849914550781
651,61.712501525878906
652,61.97800064086914
653,61.56499862670898
654,61.45750045776367
655,61.62049865722656
656,61.93550109863281
657,61.49649810791016
658,61.70149993896485
659,60.9379997253418
660,62.32600021362305
661,62.06949996948242
662,61.25450134277344
663,60.95000076293945
664,60.255001068115234
665,58.83150100708008
666,59.39149856567383
667,60.45000076293945
668,60.38399887084961
669,59.45650100708008
670,60.115501403808594
671,60.43349838256836
672,60.772499084472656
673,60.85699844360352
674,62.1505012512207
675,62.18199920654297
676,62.65349960327149
677,62.27450180053711
678,62.307498931884766
679,62.13999938964844
680,62.95650100708008
681,63.04949951171875
682,63.25650024414063
683,64.5
684,63.13100051879883
685,63.06449890136719
686,63.00550079345703
687,63.6870002746582
688,64.56849670410156
689,64.60150146484375
690,64.58999633789062
691,65.44300079345703
692,65.56849670410156
693,64.95950317382812
694,64.94000244140625
695,64.9000015258789
696,65.572998046875
697,66.74349975585938
698,66.03500366210938
699,65.77300262451172
700,65.15249633789062
701,65.06749725341797
702,64.76699829101562
703,65.33450317382812
704,65.67749786376953
705,65.64949798583984
706,65.24800109863281
707,64.49600219726562
708,64.76399993896484
709,66.0270004272461
710,66.40650177001953
711,67.03099822998047
712,67.1780014038086
713,67.23300170898438
714,67.2509994506836
715,67.51349639892578
716,67.3915023803711
717,68.05850219726562
718,67.75599670410156
719,67.63099670410156
720,67.802001953125
721,67.47949981689453
722,67.44200134277344
723,67.1780014038086
724,68.0199966430664
725,67.59449768066406
726,66.80699920654297
727,66.85099792480469
728,68.36849975585938
729,68.03299713134766
730,69.71050262451172
731,69.66699981689453
732,70.21600341796875
733,70.99150085449219
734,71.48650360107422
735,71.96150207519531
736,71.54399871826172
737,71.95999908447266
738,72.58499908447266
739,74.01950073242188
740,74.22000122070312
741,74.29750061035156
742,74.3324966430664
743,73.33550262451172
744,71.69499969482422
745,72.62799835205078
746,72.93150329589844
747,72.79199981689453
748,71.71150207519531
749,74.2969970703125
750,72.35350036621094
751,72.4114990234375
752,73.8115005493164
753,73.96150207519531
754,75.43399810791016
755,75.43949890136719
756,75.91349792480469
757,75.73300170898438
758,76.03700256347656
759,75.9834976196289
760,76.33450317382812
761,75.90750122070312
762,74.25550079345703
763,71.07949829101562
764,69.42250061035156
765,69.65899658203125
766,65.90450286865234
767,66.96649932861328
768,69.45549774169922
769,67.06950378417969
770,69.32599639892578
771,65.9520034790039
772,64.92050170898438
773,60.77799987792969
774,64.01950073242188
775,60.77050018310547
776,55.74549865722656
777,60.98649978637695
778,54.21649932861328
779,55.9900016784668
