,Close
325,606.0499877929688
326,593.0499877929688
327,580.75
328,579.5
329,572.8499755859375
330,571.6500244140625
331,578.3499755859375
332,559.2000122070312
333,583.9000244140625
334,624.0499877929688
335,623.0499877929688
336,619.4500122070312
337,621.4000244140625
338,617.3499755859375
339,629.3499755859375
340,636.7999877929688
341,639.0
342,641.0999755859375
343,645.7999877929688
344,656.5
345,657.7000122070312
346,648.0
347,650.9000244140625
348,645.25
349,645.0
350,644.25
351,656.8499755859375
352,655.0499877929688
353,663.75
354,647.9500122070312
355,648.0
356,643.6500244140625
357,653.5999755859375
358,660.75
359,662.1500244140625
360,670.8499755859375
361,689.5999755859375
362,723.25
363,707.4500122070312
364,728.0
365,699.1500244140625
366,687.8499755859375
367,713.1500244140625
368,722.7999877929688
369,721.8499755859375
370,708.5499877929688
371,710.1500244140625
372,706.6500244140625
373,720.0
374,716.0
375,713.5499877929688
376,706.1500244140625
377,704.3499755859375
378,701.2999877929688
379,697.3499755859375
380,701.9500122070312
381,717.0
382,714.4500122070312
383,709.5499877929688
384,727.0
385,772.0
386,814.2999877929688
387,812.1500244140625
388,833.25
389,856.8499755859375
390,892.9000244140625
391,895.1500244140625
392,871.25
393,895.75
394,872.9500122070312
395,865.9500122070312
396,841.7000122070312
397,838.0999755859375
398,852.5
399,849.5999755859375
400,867.8499755859375
401,848.8499755859375
402,836.75
403,853.4500122070312
404,869.9500122070312
405,850.7000122070312
406,823.5499877929688
407,806.75
408,854.75
409,836.9500122070312
410,850.75
411,862.5999755859375
412,840.4000244140625
413,842.2999877929688
414,851.3499755859375
415,844.2999877929688
416,802.0
417,789.5999755859375
418,788.2999877929688
419,779.5499877929688
420,762.9000244140625
421,800.4000244140625
422,787.2000122070312
423,776.0999755859375
424,767.5999755859375
425,796.5999755859375
426,850.7000122070312
427,830.6500244140625
428,838.5499877929688
429,858.0999755859375
430,864.5499877929688
431,863.7999877929688
432,874.4500122070312
433,865.9500122070312
434,859.8499755859375
435,837.9500122070312
436,857.3499755859375
437,904.75
438,904.4500122070312
439,899.2000122070312
440,882.7999877929688
441,852.9000244140625
442,861.75
443,853.9000244140625
444,857.4000244140625
445,856.7000122070312
446,881.0999755859375
447,898.7999877929688
448,894.3499755859375
449,905.4000244140624
450,904.4000244140624
451,864.5499877929688
452,838.25
453,856.5499877929688
454,885.1500244140625
455,873.2000122070312
456,853.3499755859375
457,841.0499877929688
458,850.0
459,848.4500122070312
460,852.2999877929688
461,853.2000122070312
462,854.4000244140625
463,857.7000122070312
464,876.5999755859375
465,863.0999755859375
466,895.0999755859375
467,928.2999877929688
468,905.2000122070312
469,949.7000122070312
470,971.75
471,957.5499877929688
472,933.0999755859376
473,937.8499755859376
474,941.5499877929688
475,947.9500122070312
476,968.4500122070312
477,987.6500244140624
478,923.7000122070312
479,916.5
480,875.9500122070312
481,896.3499755859375
482,922.5999755859376
483,920.75
484,913.3499755859376
485,921.25
486,904.0499877929688
487,880.6500244140625
488,881.6500244140625
489,896.1500244140625
490,894.5499877929688
491,894.1500244140625
492,894.6500244140625
493,919.0999755859376
494,905.3499755859376
495,888.4000244140625
496,901.3499755859376
497,912.4500122070312
498,918.75
499,923.4000244140624
500,892.5499877929688
501,888.6500244140625
502,867.3499755859375
503,875.8499755859375
504,870.6500244140625
505,855.4000244140625
506,839.4000244140625
507,813.0499877929688
508,661.3499755859375
509,651.25
510,656.6500244140625
511,616.5499877929688
512,600.0
513,606.1500244140625
514,606.0999755859375
515,615.7999877929688
516,622.7000122070312
517,615.1500244140625
518,638.5
519,642.2000122070312
520,631.7999877929688
521,634.8499755859375
522,634.0499877929688
523,635.4500122070312
524,646.0999755859375
525,651.0999755859375
526,673.7000122070312
527,668.7000122070312
528,685.1500244140625
529,690.5499877929688
530,685.7000122070312
531,685.1500244140625
532,684.8499755859375
533,692.4500122070312
534,692.4500122070312
535,747.3499755859375
536,736.25
537,754.2999877929688
538,773.5999755859375
539,755.9000244140625
540,753.75
541,763.0499877929688
542,752.0499877929688
543,761.0999755859375
544,761.2000122070312
545,609.0
546,487.2000122070313
547,438.5
548,451.1499938964844
549,496.25
550,446.6499938964844
551,419.8500061035156
552,422.2000122070313
553,380.1499938964844
554,342.1499938964844
555,325.04998779296875
556,341.29998779296875
557,358.3500061035156
558,376.25
559,395.0499877929688
560,388.3500061035156
561,407.75
562,428.1000061035156
563,427.5499877929688
564,406.2000122070313
565,403.2999877929688
566,423.4500122070313
567,418.2000122070313
568,404.1499938964844
569,393.0499877929688
570,400.75
571,388.7999877929688
572,369.3999938964844
573,350.95001220703125
574,353.04998779296875
575,370.7000122070313
576,389.2000122070313
577,406.3500061035156
578,420.25
579,410.8500061035156
580,402.3500061035156
581,398.4500122070313
582,396.7999877929688
583,402.6499938964844
584,406.0499877929688
585,416.3500061035156
586,410.8999938964844
587,410.7999877929688
588,417.5499877929688
589,412.2000122070313
590,404.2000122070313
591,400.5499877929688
592,391.6000061035156
593,389.75
594,391.3500061035156
595,388.5
596,377.8500061035156
597,377.7000122070313
598,382.7000122070313
599,382.6499938964844
600,379.0499877929688
601,376.8999938964844
602,377.75
603,372.3999938964844
604,372.2000122070313
605,369.8999938964844
606,351.3999938964844
607,333.8500061035156
608,317.1499938964844
609,333.0
610,349.6499938964844
